[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings message="load previous mappings"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings elapsed_ms=0 message="previous mappings loaded"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants message="fetch Shopify DOBA variants"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants step=2/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="shopify variants fetched"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants elapsed_ms=107076 message="shopify variants fetched"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates message="fetch Doba by Shopify candidate SKUs"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates step=3/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="doba candidate lookup finished"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates elapsed_ms=1313741 message="doba candidate lookup finished"
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=92/13048 doba_sku=D0102HHPPYX shopify_variant_id=gid://shopify/ProductVariant/51357953753394 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=93/13048 doba_sku=D0102HHPPY2 shopify_variant_id=gid://shopify/ProductVariant/51357955129650 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=94/13048 doba_sku=D0102HHPPY6 shopify_variant_id=gid://shopify/ProductVariant/51357957357874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=95/13048 doba_sku=D0102HHP99T shopify_variant_id=gid://shopify/ProductVariant/51357958963506 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=96/13048 doba_sku=D0102HHP9I8 shopify_variant_id=gid://shopify/ProductVariant/51357959651634 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=97/13048 doba_sku=D0102HHP9GJ shopify_variant_id=gid://shopify/ProductVariant/51357960110386 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=98/13048 doba_sku=D0102HHP9G8 shopify_variant_id=gid://shopify/ProductVariant/51357960700210 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=99/13048 doba_sku=D0102HHP9LJ shopify_variant_id=gid://shopify/ProductVariant/51357961224498 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=100/13048 doba_sku=D0102HHP2A2 shopify_variant_id=gid://shopify/ProductVariant/51357961355570 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=101/13048 doba_sku=D0102HHP2A6 shopify_variant_id=gid://shopify/ProductVariant/51357961552178 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=102/13048 doba_sku=D0102HHP29X shopify_variant_id=gid://shopify/ProductVariant/51357961978162 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=103/13048 doba_sku=D0102HHPQGJ shopify_variant_id=gid://shopify/ProductVariant/51357962207538 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=104/13048 doba_sku=D0102HHPLJ6 shopify_variant_id=gid://shopify/ProductVariant/51357962567986 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=105/13048 doba_sku=D0102HHPJL6 shopify_variant_id=gid://shopify/ProductVariant/51357962731826 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=106/13048 doba_sku=D0102HHP1AP shopify_variant_id=gid://shopify/ProductVariant/51357965123890 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=107/13048 doba_sku=D0102HHGRNW shopify_variant_id=gid://shopify/ProductVariant/51357969219890 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=108/13048 doba_sku=D0102HHGR47 shopify_variant_id=gid://shopify/ProductVariant/51357970301234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=109/13048 doba_sku=D0102HHGR4G shopify_variant_id=gid://shopify/ProductVariant/51357970432306 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=110/13048 doba_sku=D0102HHGR4Y shopify_variant_id=gid://shopify/ProductVariant/51357970530610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=111/13048 doba_sku=D0102HHGR4U shopify_variant_id=gid://shopify/ProductVariant/51357970563378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=112/13048 doba_sku=D0102HHGRTW shopify_variant_id=gid://shopify/ProductVariant/51357970923826 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=113/13048 doba_sku=D0102HHGRTV shopify_variant_id=gid://shopify/ProductVariant/51357970956594 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=114/13048 doba_sku=D0102HHGRU7 shopify_variant_id=gid://shopify/ProductVariant/51357971218738 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=115/13048 doba_sku=D0102HRZNEP shopify_variant_id=gid://shopify/ProductVariant/51357971251506 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=116/13048 doba_sku=D0102HHGRUY shopify_variant_id=gid://shopify/ProductVariant/51357971579186 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=117/13048 doba_sku=D0102H5LWF8 shopify_variant_id=gid://shopify/ProductVariant/51357971611954 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=118/13048 doba_sku=D0102HHGEHA shopify_variant_id=gid://shopify/ProductVariant/51357971939634 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=119/13048 doba_sku=D0102HHGE5U shopify_variant_id=gid://shopify/ProductVariant/51357972267314 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=120/13048 doba_sku=D0102HHGERA shopify_variant_id=gid://shopify/ProductVariant/51357972693298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=121/13048 doba_sku=D0102HRZNH6 shopify_variant_id=gid://shopify/ProductVariant/51357972726066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=122/13048 doba_sku=D0102HHGEEY shopify_variant_id=gid://shopify/ProductVariant/51357973741874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=123/13048 doba_sku=D0102HHGEEU shopify_variant_id=gid://shopify/ProductVariant/51357974364466 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=124/13048 doba_sku=D0102HRZWLT shopify_variant_id=gid://shopify/ProductVariant/51357974397234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=125/13048 doba_sku=D0102HHGEPV shopify_variant_id=gid://shopify/ProductVariant/51357974626610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=126/13048 doba_sku=D0102HGJTZY shopify_variant_id=gid://shopify/ProductVariant/51357974659378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=127/13048 doba_sku=D0102HGJTZU shopify_variant_id=gid://shopify/ProductVariant/51357974692146 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=128/13048 doba_sku=D0102HHGEA7 shopify_variant_id=gid://shopify/ProductVariant/51357975347506 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=129/13048 doba_sku=D0102HHGEPW shopify_variant_id=gid://shopify/ProductVariant/51357975380274 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=130/13048 doba_sku=D0102HHGEAG shopify_variant_id=gid://shopify/ProductVariant/51357976690994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=131/13048 doba_sku=D0102HHGEAY shopify_variant_id=gid://shopify/ProductVariant/51357976723762 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=132/13048 doba_sku=D0102HHGEAU shopify_variant_id=gid://shopify/ProductVariant/51357977084210 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=133/13048 doba_sku=D0102HHGE97 shopify_variant_id=gid://shopify/ProductVariant/51357978034482 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=134/13048 doba_sku=D0102HHGE9G shopify_variant_id=gid://shopify/ProductVariant/51357978067250 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=135/13048 doba_sku=D0102HHGE9Y shopify_variant_id=gid://shopify/ProductVariant/51357978591538 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=136/13048 doba_sku=D0102HHGE9U shopify_variant_id=gid://shopify/ProductVariant/51357978624306 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=137/13048 doba_sku=D0102HHGEGA shopify_variant_id=gid://shopify/ProductVariant/51357978722610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=138/13048 doba_sku=D0102HHGEQG shopify_variant_id=gid://shopify/ProductVariant/51357979345202 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=139/13048 doba_sku=D0102HHGEQY shopify_variant_id=gid://shopify/ProductVariant/51357980066098 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=140/13048 doba_sku=D0102HHGELA shopify_variant_id=gid://shopify/ProductVariant/51357980786994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=141/13048 doba_sku=D0102HRZNH2 shopify_variant_id=gid://shopify/ProductVariant/51357981606194 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=142/13048 doba_sku=D0102HHGELW shopify_variant_id=gid://shopify/ProductVariant/51357981638962 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=143/13048 doba_sku=D0102HHGEC8 shopify_variant_id=gid://shopify/ProductVariant/51357983342898 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=144/13048 doba_sku=D0102HHGPGT shopify_variant_id=gid://shopify/ProductVariant/51357985014066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=145/13048 doba_sku=D0102HHGPQJ shopify_variant_id=gid://shopify/ProductVariant/51357985046834 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=146/13048 doba_sku=D0102HHGPQ8 shopify_variant_id=gid://shopify/ProductVariant/51357985079602 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=147/13048 doba_sku=D0102HHGPQP shopify_variant_id=gid://shopify/ProductVariant/51357985112370 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=148/13048 doba_sku=D0102HHGPLT shopify_variant_id=gid://shopify/ProductVariant/51357987111218 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=149/13048 doba_sku=D0102HHGPL2 shopify_variant_id=gid://shopify/ProductVariant/51357987143986 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=150/13048 doba_sku=D0102HHGPL6 shopify_variant_id=gid://shopify/ProductVariant/51357987176754 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=151/13048 doba_sku=D0102HHGPLX shopify_variant_id=gid://shopify/ProductVariant/51357987209522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=152/13048 doba_sku=D0102HHGP0J shopify_variant_id=gid://shopify/ProductVariant/51357989634354 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=153/13048 doba_sku=D0102HHGPVP shopify_variant_id=gid://shopify/ProductVariant/51357989667122 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=154/13048 doba_sku=D0102HHGPJT shopify_variant_id=gid://shopify/ProductVariant/51357989699890 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=155/13048 doba_sku=D0102HHGPJX shopify_variant_id=gid://shopify/ProductVariant/51357989732658 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=156/13048 doba_sku=D0102HHGPJ2 shopify_variant_id=gid://shopify/ProductVariant/51357989765426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=157/13048 doba_sku=D0102HHGPJ6 shopify_variant_id=gid://shopify/ProductVariant/51357989798194 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=158/13048 doba_sku=D0102HHGP0P shopify_variant_id=gid://shopify/ProductVariant/51357989830962 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=159/13048 doba_sku=D0102HHGP08 shopify_variant_id=gid://shopify/ProductVariant/51357989863730 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=160/13048 doba_sku=D0102HHGPB8 shopify_variant_id=gid://shopify/ProductVariant/51357990814002 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=161/13048 doba_sku=D0102HHGP1X shopify_variant_id=gid://shopify/ProductVariant/51357991731506 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=162/13048 doba_sku=D0102HHGP12 shopify_variant_id=gid://shopify/ProductVariant/51357992747314 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=163/13048 doba_sku=D0102HHGP6P shopify_variant_id=gid://shopify/ProductVariant/51357993632050 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=164/13048 doba_sku=D0102HHGP6J shopify_variant_id=gid://shopify/ProductVariant/51357994680626 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=165/13048 doba_sku=D0102HHGP68 shopify_variant_id=gid://shopify/ProductVariant/51357995663666 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=166/13048 doba_sku=D0102HHGPYX shopify_variant_id=gid://shopify/ProductVariant/51357996745010 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=167/13048 doba_sku=D0102HHGPY2 shopify_variant_id=gid://shopify/ProductVariant/51357997596978 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=168/13048 doba_sku=D0102HHQGNY shopify_variant_id=gid://shopify/ProductVariant/51357998645554 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=169/13048 doba_sku=D0102HH0KN7 shopify_variant_id=gid://shopify/ProductVariant/51358024532274 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=170/13048 doba_sku=D0102HETG9V shopify_variant_id=gid://shopify/ProductVariant/51358024565042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=171/13048 doba_sku=D0102HH0KNG shopify_variant_id=gid://shopify/ProductVariant/51358024597810 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=172/13048 doba_sku=D0102HH0KKW shopify_variant_id=gid://shopify/ProductVariant/51358024630578 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=173/13048 doba_sku=D0102HHJLJU shopify_variant_id=gid://shopify/ProductVariant/51358026924338 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=174/13048 doba_sku=D0102HHJL3G shopify_variant_id=gid://shopify/ProductVariant/51358027383090 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=175/13048 doba_sku=D0102HHJL3Y shopify_variant_id=gid://shopify/ProductVariant/51358027415858 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=176/13048 doba_sku=D0102HHJ0EY shopify_variant_id=gid://shopify/ProductVariant/51358027743538 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=177/13048 doba_sku=D0102HHJ38Y shopify_variant_id=gid://shopify/ProductVariant/51358028333362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=178/13048 doba_sku=D0102HHJ3FV shopify_variant_id=gid://shopify/ProductVariant/51358028792114 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=179/13048 doba_sku=D0102HHVH7A shopify_variant_id=gid://shopify/ProductVariant/51358039179570 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=180/13048 doba_sku=D0102HHVHIW shopify_variant_id=gid://shopify/ProductVariant/51358055694642 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=181/13048 doba_sku=D0102HHVH27 shopify_variant_id=gid://shopify/ProductVariant/51358055727410 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=182/13048 doba_sku=D0102HHVHLV shopify_variant_id=gid://shopify/ProductVariant/51358058447154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=183/13048 doba_sku=D0102HHVHNG shopify_variant_id=gid://shopify/ProductVariant/51358058971442 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=184/13048 doba_sku=D0102HHVE7Y shopify_variant_id=gid://shopify/ProductVariant/51358059692338 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=185/13048 doba_sku=D0102HHVE7G shopify_variant_id=gid://shopify/ProductVariant/51358059725106 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=186/13048 doba_sku=D0102HHVA3U shopify_variant_id=gid://shopify/ProductVariant/51358060675378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=187/13048 doba_sku=D0102HHVA37 shopify_variant_id=gid://shopify/ProductVariant/51358060708146 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=188/13048 doba_sku=D0102HHVAFW shopify_variant_id=gid://shopify/ProductVariant/51358060740914 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=189/13048 doba_sku=D0102HHVA3G shopify_variant_id=gid://shopify/ProductVariant/51358060773682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=190/13048 doba_sku=D0102HHVA3Y shopify_variant_id=gid://shopify/ProductVariant/51358060806450 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=191/13048 doba_sku=D0102HHVIBG shopify_variant_id=gid://shopify/ProductVariant/51358061789490 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=192/13048 doba_sku=D0102HHVI1W shopify_variant_id=gid://shopify/ProductVariant/51358061822258 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=193/13048 doba_sku=D0102HHVI1V shopify_variant_id=gid://shopify/ProductVariant/51358071193906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=194/13048 doba_sku=D0102HHVITG shopify_variant_id=gid://shopify/ProductVariant/51358074569010 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=195/13048 doba_sku=D0102HHV24Y shopify_variant_id=gid://shopify/ProductVariant/51358075879730 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=196/13048 doba_sku=D0102HHV1W7 shopify_variant_id=gid://shopify/ProductVariant/51358077550898 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=197/13048 doba_sku=D0102HHV6ZW shopify_variant_id=gid://shopify/ProductVariant/51358078435634 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=198/13048 doba_sku=D0102HHVU4V shopify_variant_id=gid://shopify/ProductVariant/51358079320370 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=199/13048 doba_sku=D0102HHCHMG shopify_variant_id=gid://shopify/ProductVariant/51358080532786 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=200/13048 doba_sku=D0102HHC75A shopify_variant_id=gid://shopify/ProductVariant/51358081581362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=201/13048 doba_sku=D0102HHC75V shopify_variant_id=gid://shopify/ProductVariant/51358082236722 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=202/13048 doba_sku=D0102HHC5KA shopify_variant_id=gid://shopify/ProductVariant/51358083023154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=203/13048 doba_sku=D0102HHCQUW shopify_variant_id=gid://shopify/ProductVariant/51358084202802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=204/13048 doba_sku=D0102HHCVUA shopify_variant_id=gid://shopify/ProductVariant/51358085415218 status=active reason_code=matched_by_exact_sku
